Theni,43615,43085,9,521,13/12/2021
Thirupathur,29432,28770,35,627,13/12/2021
Thiruvallur,120525,118389,282,1854,13/12/2021
Thiruvannamalai,55273,54531,70,672,13/12/2021
Thiruvarur,41963,41414,88,461,13/12/2021
Thoothukudi,56535,56089,34,412,13/12/2021
Tirunelveli,49706,49227,45,434,13/12/2021
Tiruppur,97869,96261,603,1005,13/12/2021
Trichy,78686,77397,198,1091,13/12/2021
Vellore,50323,49052,130,1141,13/12/2021
Villupuram,46057,45665,34,358,13/12/2021
Virudhunagar,46413,45849,15,549,13/12/2021
AirportSurveillance(International),1034,1029,4,1,13/12/2021
AirportSurveillance(Domestic),1085,1084,0,1,13/12/2021
RailwaySurveillance,428,428,0,0,13/12/2021
Ariyalur,16933,16660,9,264,14/12/2021
Chengalpattu,174560,171437,582,2541,14/12/2021
Chennai,559705,549742,1329,8634,14/12/2021
Coimbatore,251811,248173,1149,2489,14/12/2021
Cuddalore,64484,63541,69,874,14/12/2021
Dharmapuri,28912,28552,81,279,14/12/2021
Dindigul,33290,32591,47,652,14/12/2021
Erode,107065,105755,605,705,14/12/2021
Kallakurichi,31586,31350,26,210,14/12/2021
Kancheepuram,75870,74393,212,1265,14/12/2021
Kanyakumari,62941,61758,124,1059,14/12/2021
Karur,24811,24292,155,364,14/12/2021
Krishnagiri,43997,43515,127,355,14/12/2021
Madurai,75606,74350,70,1186,14/12/2021
Mayiladuthurai,23408,23061,28,319,14/12/2021
Nagapattinam,21401,20986,58,357,14/12/2021
Namakkal,54104,53126,462,516,14/12/2021
Nilgiris,34292,33920,154,218,14/12/2021
Perambalur,12115,11858,12,245,14/12/2021
Pudukottai,30365,29917,27,421,14/12/2021
Ramanathapuram,20648,20270,19,359,14/12/2021
Ranipet,43641,42805,58,778,14/12/2021
Salem,101955,99767,470,1718,14/12/2021
Sivagangai,20458,20190,58,210,14/12/2021
Tenkasi,27402,26906,10,486,14/12/2021
Thanjavur,76281,75145,135,1001,14/12/2021
Theni,43614,43085,8,521,14/12/2021
Thirupathur,29431,28771,33,627,14/12/2021
Thiruvallur,120545,118413,278,1854,14/12/2021
Thiruvannamalai,55279,54536,70,673,14/12/2021
Thiruvarur,41967,41422,84,461,14/12/2021
Thoothukudi,56536,56091,33,412,14/12/2021
Tirunelveli,49710,49230,46,434,14/12/2021
Tiruppur,97918,96310,603,1005,14/12/2021
Trichy,78700,77412,197,1091,14/12/2021
Vellore,50335,49062,132,1141,14/12/2021
Villupuram,46058,45668,32,358,14/12/2021
Virudhunagar,46414,45850,15,549,14/12/2021
AirportSurveillance(International),1034,1029,4,1,14/12/2021
AirportSurveillance(Domestic),1085,1084,0,1,14/12/2021
RailwaySurveillance,428,428,0,0,14/12/2021
Ariyalur,16936,16661,11,264,15/12/2021
Chengalpattu,174608,171489,578,2541,15/12/2021
Chennai,559832,549853,1343,8636,15/12/2021
Coimbatore,251920,248280,1148,2492,15/12/2021
Cuddalore,64489,63548,67,874,15/12/2021
Dharmapuri,28918,28565,74,279,15/12/2021
Dindigul,33290,32597,41,652,15/12/2021
Erode,107108,105813,590,705,15/12/2021
Kallakurichi,31586,31354,22,210,15/12/2021
Kancheepuram,75885,74411,209,1265,15/12/2021
Kanyakumari,62951,61768,123,1060,15/12/2021
Karur,24825,24304,157,364,15/12/2021
Krishnagiri,44005,43523,126,356,15/12/2021
Madurai,75609,74356,67,1186,15/12/2021
Mayiladuthurai,23409,23064,26,319,15/12/2021
Nagapattinam,21404,20995,51,358,15/12/2021
Namakkal,54143,53171,456,516,15/12/2021
Nilgiris,34310,33934,158,218,15/12/2021
Perambalur,12119,11861,13,245,15/12/2021
Pudukottai,30368,29919,28,421,15/12/2021
Ramanathapuram,20650,20273,18,359,15/12/2021
Ranipet,43645,42810,57,778,15/12/2021
Salem,101997,99813,466,1718,15/12/2021
Sivagangai,20460,20197,53,210,15/12/2021
Tenkasi,27405,26906,13,486,15/12/2021
Thanjavur,76293,75156,135,1002,15/12/2021
Theni,43614,43087,6,521,15/12/2021
Thirupathur,29434,28772,35,627,15/12/2021
Thiruvallur,120566,118439,273,1854,15/12/2021
Thiruvannamalai,55283,54540,70,673,15/12/2021
Thiruvarur,41972,41429,82,461,15/12/2021
Thoothukudi,56538,56093,33,412,15/12/2021
Tirunelveli,49715,49233,48,434,15/12/2021
Tiruppur,97967,96361,599,1007,15/12/2021
Trichy,78712,77424,197,1091,15/12/2021
Vellore,50347,49078,128,1141,15/12/2021
Villupuram,46061,45672,31,358,15/12/2021
Virudhunagar,46414,45852,13,549,15/12/2021
