Erode,14939,14696,93,150,12/03/2021
Kallakurichi,10916,10802,6,108,12/03/2021
Kancheepuram,29686,29128,109,449,12/03/2021
Kanyakumari,17184,16858,65,261,12/03/2021
Karur,5527,5462,14,51,12/03/2021
Krishnagiri,8207,8067,22,118,12/03/2021
Madurai,21334,20812,61,461,12/03/2021
Nagapattinam,8681,8496,50,135,12/03/2021
Namakkal,11865,11715,39,111,12/03/2021
Nilgiris,8416,8326,42,48,12/03/2021
Perambalur,2291,2263,7,21,12/03/2021
Pudukottai,11700,11515,28,157,12/03/2021
Ramanathapuram,6492,6345,10,137,12/03/2021
Ranipet,16270,16062,19,189,12/03/2021
Salem,32879,32320,92,467,12/03/2021
Sivagangai,6822,6672,24,126,12/03/2021
Tenkasi,8582,8404,18,160,12/03/2021
Thanjavur,18325,17920,149,256,12/03/2021
Theni,17192,16965,20,207,12/03/2021
Thirupathur,7657,7516,14,127,12/03/2021
Thiruvallur,44554,43612,241,701,12/03/2021
Thiruvannamalai,19542,19235,23,284,12/03/2021
Thiruvarur,11446,11269,66,111,12/03/2021
Thoothukudi,16381,16224,14,143,12/03/2021
Tirunelveli,15799,15541,44,214,12/03/2021
Tiruppur,18590,18216,150,224,12/03/2021
Trichy,15102,14831,88,183,12/03/2021
Vellore,21112,20671,90,351,12/03/2021
Villupuram,15301,15165,23,113,12/03/2021
Virudhunagar,16704,16446,26,232,12/03/2021
AirportSurveillance(International),959,951,7,1,12/03/2021
AirportSurveillance(Domestic),1044,1043,0,1,12/03/2021
RailwaySurveillance,428,428,0,0,12/03/2021
Ariyalur,4754,4698,7,49,13/03/2021
Chengalpattu,53515,52340,384,791,13/03/2021
Chennai,238559,232402,1980,4177,13/03/2021
Coimbatore,56403,55341,377,685,13/03/2021
Cuddalore,25266,24925,53,288,13/03/2021
Dharmapuri,6673,6606,12,55,13/03/2021
Dindigul,11586,11323,63,200,13/03/2021
Erode,14954,14702,102,150,13/03/2021
Kallakurichi,10916,10803,5,108,13/03/2021
Kancheepuram,29710,29136,125,449,13/03/2021
Kanyakumari,17194,16862,71,261,13/03/2021
Karur,5530,5463,16,51,13/03/2021
Krishnagiri,8215,8069,28,118,13/03/2021
Madurai,21348,20820,67,461,13/03/2021
Nagapattinam,8691,8499,57,135,13/03/2021
Namakkal,11869,11717,41,111,13/03/2021
Nilgiris,8428,8330,49,49,13/03/2021
Perambalur,2292,2264,7,21,13/03/2021
Pudukottai,11702,11520,25,157,13/03/2021
Ramanathapuram,6493,6346,10,137,13/03/2021
Ranipet,16272,16064,19,189,13/03/2021
Salem,32890,32329,94,467,13/03/2021
Sivagangai,6830,6674,30,126,13/03/2021
Tenkasi,8583,8407,16,160,13/03/2021
Thanjavur,18345,17936,153,256,13/03/2021
Theni,17197,16968,22,207,13/03/2021
Thirupathur,7659,7517,15,127,13/03/2021
Thiruvallur,44594,43633,260,701,13/03/2021
Thiruvannamalai,19545,19238,23,284,13/03/2021
Thiruvarur,11457,11273,73,111,13/03/2021
Thoothukudi,16387,16226,18,143,13/03/2021
Tirunelveli,15804,15544,46,214,13/03/2021
Tiruppur,18617,18227,166,224,13/03/2021
Trichy,15116,14839,94,183,13/03/2021
Vellore,21125,20682,92,351,13/03/2021
Villupuram,15303,15167,23,113,13/03/2021
Virudhunagar,16713,16448,33,232,13/03/2021
AirportSurveillance(International),960,953,6,1,13/03/2021
AirportSurveillance(Domestic),1044,1043,0,1,13/03/2021
RailwaySurveillance,428,428,0,0,13/03/2021
Ariyalur,4755,4699,7,49,14/03/2021
Chengalpattu,53585,52394,397,794,14/03/2021
Chennai,238820,232663,1979,4178,14/03/2021
Coimbatore,56468,55387,396,685,14/03/2021
Cuddalore,25277,24931,58,288,14/03/2021
Dharmapuri,6673,6607,11,55,14/03/2021
Dindigul,11594,11329,65,200,14/03/2021
Erode,14977,14713,114,150,14/03/2021
Kallakurichi,10915,10803,4,108,14/03/2021
